id	date	BIOMED	discipline_clinical	discipline_basic	discipline_biology	discipline_pharma	discipline_affective	discipline_dentistry	discipline_medicine_general	discipline_neurosciences	DATA	DATA_TYPE_appendixes	DATA_TYPE_data_supplements	DATA_TYPE_shared_data	FUNDER	FNS_FUNDER	EU_FUNDER	type	DOI	PMID	AOU	PUBMED	DATA_PUBMED	OPENALEX	DOI_OPENALEX	ID_OPENALEX	is_oa	oa_status	date_openalex	PMID_OPENALEX
unige:43442	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1177/0962280212464542	23117409	1	1	0	0					0	0
unige:36639	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1177/0962280212469716	23267027	1	1	0	0					0	0
unige:34302	2015	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/S10103-013-1337-Y	23660738	1	1	1	0					0	0
unige:89732	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/J.JALZ.2013.03.001	23706515	1	1	0	0					0	0
unige:31354	2015	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/GER.12079	24128078	1	1	1	0					0	0
unige:40603	2015	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/CERCOR/BHT297	24152544	1	1	1	0					0	0
unige:89571	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1177/1359105313502695	24155186	1	1	1	0					0	0
unige:35946	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/S10903-013-9939-9	24186358	1	1	1	0					0	0
unige:84325	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.2174/15701611113116660161	24188490	1	1	0	0					0	0
unige:40228	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.3109/14397595.2013.844392	24252003	1	1	1	0					0	0
unige:90305	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/CERCOR/BHT323	24293562	1	1	1	0					0	0
unige:77870	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1136/ANNRHEUMDIS-2013-203803	24326007	1	1	1	0					0	0
unige:46013	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1136/ANNRHEUMDIS-2013-204078	24356672	1	1	1	0					0	0
unige:48162	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1017/S1047951113002151	24382023	1	1	1	0					0	0
unige:55085	2015	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1097/MPH.0000000000000107	24390443	1	1	0	0					0	0
unige:35808	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/EIP.12120	24428891	1	1	1	0					0	0
unige:45944	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1136/ANNRHEUMDIS-2013-203993	24442884	1	1	1	0					0	0
unige:45610	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.1002/MRM.25099	24478117	1	1	1	0					0	0
unige:39282	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1080/13554794.2014.883270	24498851	1	1	1	0					0	0
unige:74686	2015	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1002/DC.23108	24550092	1	1	1	0					0	0
unige:41560	2015	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.1093/SCAN/NSU044	24603023	1	1	1	0					0	0
unige:40092	2015	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/CLR.12370	24666352	1	1	1	0					0	0
unige:75856	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/IWJ.12234	24684727	1	1	1	0					0	0
unige:55986	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.7785/TCRT.2012.500405	24694113	1	1	1	0					0	0
unige:74028	2015	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/CLR.12367	24713048	1	1	1	0					0	0
unige:82288	2015	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/CERCOR/BHU074	24735671	1	1	1	0					0	0
unige:48183	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1017/S1478951514000169	24762324	1	1	1	0					0	0
unige:95950	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1136/JNNP-2013-307146	24860137	1	1	1	0					0	0
unige:48291	2015	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/CERCOR/BHU097	24867393	1	1	1	0					0	0
unige:90197	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1177/1708538114537488	24879657	1	1	1	0					0	0
unige:76276	2015	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Article professionnel	10.1080/02699931.2014.922054	24885111	1	1	1	0					0	0
unige:37249	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1080/13607863.2014.920295	24903322	1	1	1	0					0	0
unige:111859	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/EURHEARTJ/EHU220	24908392	1	1	1	0					0	0
unige:45634	2015	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Article scientifique	10.1093/EURHEARTJ/EHU218	24917641	1	1	1	0					0	0
unige:79607	2015	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/CERCOR/BHU132	24947462	1	1	1	0					0	0
unige:89942	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1136/JNNP-2014-308154	24957322	1	1	1	0					0	0
unige:47561	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/J.PMRJ.2014.06.014	24998405	1	1	1	0					0	0
unige:90067	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/S10578-014-0480-4	25008189	1	1	1	0					0	0
unige:40862	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/S11136-014-0752-2	25008261	1	1	1	0					0	0
unige:84038	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/ECC.12222	25053521	1	1	1	0					0	0
unige:40413	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/S10597-014-9768-X	25064089	1	1	1	0					0	0
unige:43656	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/S00520-014-2341-X	25077805	1	1	1	0					0	0
unige:87995	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/IJPO.255	25088157	1	1	1	0					0	0
unige:40422	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/S11307-014-0777-5	25096328	1	1	1	0					0	0
unige:48463	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/J.JALZ.2014.02.009	25130658	1	1	1	0					0	0
unige:42254	2015	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/S00429-014-0878-6	25134684	1	1	1	0					0	0
unige:90064	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1177/0020764014547062	25145869	1	1	1	0					0	0
unige:77990	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1097/LGT.0000000000000051	25148227	1	1	0	0					0	0
unige:43812	2015	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/S10548-014-0391-5	25148770	1	1	1	0					0	0
unige:48461	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/J.JALZ.2014.06.006	25150733	1	1	0	0					0	0
unige:48100	2015	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/TRI.12427	25159690	1	1	1	0					0	0
unige:48296	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/J.JALZ.2014.05.1755	25160043	1	1	1	0					0	0
unige:88895	2015	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.1007/S00412-014-0481-X	25171917	1	1	1	0					0	0
unige:74673	2015	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/EJO/CJU051	25179262	1	1	1	0					0	0
unige:45605	2015	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/CID.12263	25180473	1	1	1	0					0	0
unige:42249	2015	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/S10548-014-0394-2	25182143	1	1	1	0					0	0
unige:47558	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/S00264-014-2510-Z	25183296	1	1	1	0					0	0
unige:79933	2015	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/S10266-014-0174-1	25183493	1	1	1	0					0	0
unige:44388	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/IJU.12614	25195631	1	1	1	0					0	0
unige:48099	2015	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1245/S10434-014-4069-8	25201505	1	1	1	0					0	0
unige:41695	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/JAC/DKU352	25209610	1	1	1	0					0	0
unige:89572	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/1471-0528.13061	25209926	1	1	1	0					0	0
unige:79357	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/EUROPACE/EUU197	25214507	1	1	1	0					0	0
unige:47572	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/J.EJPN.2014.08.001	25218933	1	1	0	0					0	0
unige:75419	2017	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1097/COC.0000000000000130	25222076	1	1	1	0					0	0
unige:48295	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/J.JALZ.2013.12.019	25223727	1	1	0	0					0	0
unige:74128	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/JAC/DKU342	25239465	1	1	1	0					0	0
unige:74219	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/J.CLNU.2014.08.011	25240804	1	1	0	0					0	0
unige:76374	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/J.CLINRE.2014.08.005	25241997	1	1	0	0					0	0
unige:89944	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1136/JNNP-2014-309069	25246642	1	1	1	0					0	0
unige:44416	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1227/NEU.0000000000000565	25255265	1	1	0	0					0	0
unige:48462	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/J.JALZ.2014.05.1756	25267715	1	1	1	0					0	0
unige:48166	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.2337/DB14-0257	25277393	1	1	1	0					0	0
unige:90799	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1136/NEURINTSURG-2014-011348	25280571	1	1	1	0					0	0
unige:73061	2015	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/JOIM.12316	25285747	1	1	1	0					0	0
unige:79942	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/HEPR.12430	25286983	1	1	1	0					0	0
unige:110234	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/ECHO.12793	25287612	1	1	1	0					0	0
unige:90482	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1177/0883073814549248	25296927	1	1	1	0					0	0
unige:158522	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/NEUONC/NOU293	25301811	1	1	1	0					0	0
unige:48093	2015	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/INFDIS/JIU557	25301956	1	1	1	0					0	0
unige:42543	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.1007/S10548-014-0409-Z	25307731	1	1	1	0					0	0
unige:44744	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/J.NEUROBIOLAGING.2014.07.046	25311276	1	1	0	0					0	0
unige:76338	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1177/0883073814552104	25316727	1	1	1	0					0	0
unige:74781	2015	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/S00414-014-1096-8	25323437	1	1	1	0					0	0
unige:72817	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.3174/AJNR.A4118	25324492	1	1	1	0					0	0
unige:74674	2015	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	10.3109/00016357.2014.968871	25330162	1	1	1	0					0	0
unige:55466	2015	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/EURHEARTJ/EHU400	25336219	1	1	1	0					0	0
unige:74655	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/JAC/DKU419	25344810	1	1	1	0					0	0
unige:84523	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1055/S-0034-1387947	25344941	1	1	1	0					0	0
unige:90497	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/ANE.12338	25345888	1	1	1	0					0	0
unige:75224	2016	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/CLR.12513	25350235	1	1	1	0					0	0
unige:43558	2016	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/CLR.12503	25350936	1	1	1	0					0	0
unige:48094	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/ANNONC/MDU499	25361982	1	1	1	0					0	0
unige:55092	2015	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1002/CNCY.21494	25369542	1	1	1	0					0	0
unige:79899	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/S11695-014-1471-Z	25373924	1	1	1	0					0	0
unige:75600	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/S00429-014-0931-5	25381006	1	1	1	0					0	0
unige:47322	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1038/NRRHEUM.2014.188	25385412	1	1	1	0					0	0
unige:42264	2015	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/ECI.12372	25388153	1	1	1	0					0	0
unige:45454	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	Article scientifique	10.1007/S10877-014-9638-7	25391599	1	1	1	0					0	0
unige:89566	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/S00404-014-3546-4	25391639	1	1	1	0					0	0
unige:55457	2015	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.2337/DB14-1195	25392241	1	1	1	0					0	0
unige:45606	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1177/1352458514554052	25392325	1	1	1	0					0	0
unige:173183	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.1097/QAD.0000000000000524	25396262	1	1	0	0					0	0
unige:55672	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1210/EN.2014-1033	25396268	1	1	1	0					0	0
unige:72751	2015	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/INFDIS/JIU636	25398456	1	1	1	0					0	0
unige:55105	2015	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1128/JB.02136-14	25404704	1	1	1	0					0	0
unige:45632	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.4187/RESPCARE.03048	25406342	1	1	1	0					0	0
unige:73777	2015	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/SCAN/NSU146	25406367	1	1	1	0					0	0
unige:47567	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/S00586-014-3658-3	25410160	1	1	1	0					0	0
unige:44103	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1177/0748730414557634	25411240	1	1	1	0					0	0
unige:55458	2015	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/S00125-014-3442-2	25413047	1	1	1	0					0	0
unige:84316	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/ECI.12384	25413616	1	1	1	0					0	0
unige:55083	2015	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1160/TH14-06-0506	25413674	1	1	0	0					0	0
unige:75841	2016	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1177/2048872614560504	25414321	1	1	1	0					0	0
unige:77135	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/978-3-319-08939-3_2	25416102	1	1	1	0					0	0
unige:55269	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/978-3-319-08939-3_6	25416106	1	1	1	0					0	0
unige:46741	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1136/JECH-2014-204678	25416792	1	1	1	0					0	0
unige:44170	2015	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.1038/NI.3046	25419628	1	1	1	0					0	0
unige:77988	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1002/IJC.29353	25420434	1	1	1	0					0	0
unige:78551	2015	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/NAR/GKU1220	25428351	1	1	1	0					0	0
unige:45949	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/RHEUMATOLOGY/KEU446	25433042	1	1	1	0					0	0
unige:90262	2015	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1038/NG.3162	25436857	1	1	1	0					0	0
unige:48106	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/J.ATHORACSUR.2014.08.078	25441064	1	1	0	0					0	0
unige:73881	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/S00134-014-3581-4	25447806	1	1	1	0					0	0
unige:47592	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/J.JOCN.2014.08.017	25455736	1	1	0	0					0	0
unige:78752	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/S11126-014-9334-2	25464934	1	1	1	0					0	0
unige:54884	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/S00247-014-3242-3	25467432	1	1	1	0					0	0
unige:73968	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/S1473-3099(14)70854-0	25467650	1	1	0	0					0	0
unige:85687	2015	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/HAE.12584	25471400	1	1	1	0					0	0
unige:90158	2015	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1038/NPROT.2015.001	25474030	1	1	1	0					0	0
unige:88856	2015	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1104/PP.114.247767	25475669	1	1	1	0					0	0
unige:44553	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/S1473-3099(14)71000-X	25477022	1	1	0	0					0	0
unige:47571	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/J.CLINBIOMECH.2014.11.009	25480360	1	1	0	0					0	0
unige:45501	2015	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.1002/HBM.22716	25487054	1	1	1	0					0	0
unige:54925	2015	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/HMG/DDU610	25489054	1	1	1	0					0	0
unige:75422	2015	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/HEX.12323	25494577	1	1	1	0					0	0
unige:46774	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1517/14656566.2015.993608	25495963	1	1	1	0					0	0
unige:89567	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/J.GYOBFE.2014.10.013	25497385	1	1	0	0					0	0
unige:72718	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/J.JTCVS.2014.11.014	25500103	1	1	0	0					0	0
unige:74124	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/S1470-2045(14)71156-8	25500422	1	1	1	0					0	0
unige:73872	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1160/TH14-06-0530	25503584	1	1	0	0					0	0
unige:73784	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.1007/S11136-014-0894-2	25510216	1	1	1	0					0	0
unige:90600	2015	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.3758/S13428-014-0545-0	25511208	1	1	1	0					0	0
unige:90041	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/JON.12197	25512057	1	1	1	0					0	0
unige:89598	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/1471-0528.13217	25514892	1	1	1	0					0	0
unige:143627	2015	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1534/GENETICS.114.169797	25519895	1	1	1	0					0	0
unige:55467	2015	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/978-3-319-09665-0_14	25522998	1	1	1	0					0	0
unige:79594	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/J.ENCEP.2014.10.005	25523123	1	1	0	0					0	0
unige:73943	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/JAC/DKU497	25527272	1	1	1	0					0	0
unige:46796	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/J.WNEU.2014.12.020	25527874	1	1	0	0					0	0
unige:79558	2015	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/S00330-014-3563-5	25528671	1	1	1	0					0	0
unige:76373	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/BRAIN/AWU363	25534356	1	1	1	0					0	0
unige:47559	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1097/EJA.0000000000000147	25536184	1	1	0	0					0	0
unige:55987	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.3758/S13421-014-0491-1	25537952	1	1	1	0					0	0
unige:74676	2015	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/OCR.12062	25545335	1	1	1	0					0	0
unige:55005	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/SCHBUL/SBU176	25548386	1	1	1	0					0	0
unige:73792	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1024/1661-8157/A001880	25552448	1	1	0	0					0	0
unige:78682	2015	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1126/SCIENCE.1258522	25554792	1	1	1	0					0	0
unige:76060	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1111/PDE.12483	25557353	1	1	1	0					0	0
unige:55309	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.4103/0973-6131.146046	25558128	1	1	1	0					0	0
unige:90459	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/S00256-014-2085-1	25560996	1	1	0	0					0	0
unige:79661	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/J.THROMRES.2014.12.015	25563679	1	1	0	0					0	0
unige:45827	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/S00198-014-2937-5	25566730	1	1	1	0					0	0
unige:75906	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1212/WNL.0000000000001209	25568301	1	1	0	0					0	0
unige:48087	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1097/SCS.0000000000001178	25569419	1	1	0	0					0	0
unige:90511	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/J.JBSPIN.2014.10.006	25575611	1	1	0	0					0	0
unige:74657	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/INFDIS/JIV012	25576600	1	1	0	0					0	0
unige:45731	2015	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/978-1-4939-2214-7_2	25579577	1	1	1	0					0	0
unige:47594	2015	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/978-1-4939-2214-7_5	25579580	1	1	1	0					0	0
unige:54924	2015	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.1074/JBC.M114.611111	25586177	1	1	0	0					0	0
unige:73790	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1136/MEDETHICS-2013-101981	25587043	1	1	0	0					0	0
unige:72749	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/J.OTSR.2014.12.001	25592052	1	1	0	0					0	0
